<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,20210618,022000,1.1910800,1.1912600,1.1910000,1.1912400,399
EURUSD,1,20210618,022100,1.1911600,1.1912500,1.1910000,1.1911500,126
EURUSD,1,20210618,022200,1.1912000,1.1912500,1.1911000,1.1912400,172
EURUSD,1,20210618,022300,1.1911600,1.1912500,1.1910000,1.1911900,238
EURUSD,1,20210618,022400,1.1911800,1.1912900,1.1911000,1.1912000,257
EURUSD,1,20210618,022500,1.1912600,1.1913000,1.1910000,1.1912100,225
EURUSD,1,20210618,022600,1.1911000,1.1912400,1.1910000,1.1911800,203
EURUSD,1,20210618,022700,1.1911600,1.1912500,1.1910000,1.1911600,264
EURUSD,1,20210618,022800,1.1912200,1.1912600,1.1910000,1.1912500,222
EURUSD,1,20210618,022900,1.1912200,1.1912600,1.1910000,1.1912200,361
EURUSD,1,20210618,023000,1.1912200,1.1912600,1.1910000,1.1912400,384
EURUSD,1,20210618,023100,1.1912300,1.1912500,1.1911000,1.1912200,346
EURUSD,1,20210618,023200,1.1912000,1.1912200,1.1911000,1.1911800,178
EURUSD,1,20210618,023300,1.1911800,1.1912000,1.1911000,1.1911000,146
EURUSD,1,20210618,023400,1.1911800,1.1912000,1.1909000,1.1910700,432
EURUSD,1,20210618,023500,1.1910700,1.1910900,1.1907000,1.1909100,697
EURUSD,1,20210618,023600,1.1908400,1.1909500,1.1907000,1.1908800,600
EURUSD,1,20210618,023700,1.1908700,1.1909500,1.1908000,1.1908800,418
EURUSD,1,20210618,023800,1.1908800,1.1909800,1.1908000,1.1909700,311
EURUSD,1,20210618,023900,1.1909000,1.1910000,1.1908000,1.1908900,222
EURUSD,1,20210618,024000,1.1909700,1.1910200,1.1908900,1.1909700,280
EURUSD,1,20210618,024100,1.1909700,1.1910700,1.1908000,1.1909800,532
EURUSD,1,20210618,024200,1.1910500,1.1911200,1.1908000,1.1910700,707
EURUSD,1,20210618,024300,1.1910700,1.1911000,1.1910000,1.1910900,205
EURUSD,1,20210618,024400,1.1910700,1.1911000,1.1910000,1.1910900,186
EURUSD,1,20210618,024500,1.1910700,1.1911200,1.1910000,1.1911200,263
EURUSD,1,20210618,024600,1.1910300,1.1912100,1.1910000,1.1911100,474
EURUSD,1,20210618,024700,1.1911800,1.1913100,1.1911000,1.1912900,403
EURUSD,1,20210618,024800,1.1912900,1.1913200,1.1911000,1.1911700,429
EURUSD,1,20210618,024900,1.1912500,1.1913000,1.1910000,1.1912400,380
EURUSD,1,20210618,025000,1.1911600,1.1913000,1.1910000,1.1912600,312
EURUSD,1,20210618,025100,1.1912500,1.1912600,1.1910000,1.1912400,456
EURUSD,1,20210618,025200,1.1911600,1.1913000,1.1911000,1.1912600,368
EURUSD,1,20210618,025300,1.1912700,1.1914600,1.1910000,1.1913800,808
EURUSD,1,20210618,025400,1.1914300,1.1915100,1.1912000,1.1914600,650
EURUSD,1,20210618,025500,1.1913000,1.1915300,1.1913000,1.1915000,280
EURUSD,1,20210618,025600,1.1914200,1.1915200,1.1913000,1.1914700,280
EURUSD,1,20210618,025700,1.1914700,1.1915000,1.1914000,1.1914700,265
EURUSD,1,20210618,025800,1.1914700,1.1915000,1.1912000,1.1913700,380
EURUSD,1,20210618,025900,1.1913700,1.1914000,1.1911000,1.1912000,367
EURUSD,1,20210618,030000,1.1912000,1.1913200,1.1910000,1.1912700,513
EURUSD,1,20210618,030100,1.1912800,1.1913400,1.1910000,1.1911900,1093
EURUSD,1,20210618,030200,1.1912700,1.1913000,1.1910000,1.1912700,787
EURUSD,1,20210618,030300,1.1912700,1.1913400,1.1907000,1.1908800,1618
EURUSD,1,20210618,030400,1.1909200,1.1910400,1.1906000,1.1909000,1589
EURUSD,1,20210618,030500,1.1909700,1.1911900,1.1908000,1.1910200,1757
EURUSD,1,20210618,030600,1.1910200,1.1910900,1.1906000,1.1908700,1202
EURUSD,1,20210618,030700,1.1908700,1.1909200,1.1906000,1.1908200,1209
EURUSD,1,20210618,030800,1.1908400,1.1908900,1.1906000,1.1907700,898
EURUSD,1,20210618,030900,1.1907700,1.1907700,1.1904000,1.1906200,969
EURUSD,1,20210618,031000,1.1905500,1.1907400,1.1905000,1.1906500,692
EURUSD,1,20210618,031100,1.1906000,1.1907400,1.1903000,1.1904800,928
EURUSD,1,20210618,031200,1.1904700,1.1906500,1.1903000,1.1906100,724
EURUSD,1,20210618,031300,1.1906000,1.1908600,1.1905000,1.1908200,914
EURUSD,1,20210618,031400,1.1907000,1.1910000,1.1906000,1.1908900,984
EURUSD,1,20210618,031500,1.1908800,1.1909100,1.1906000,1.1908800,1016
EURUSD,1,20210618,031600,1.1908700,1.1909000,1.1905000,1.1907400,1367
EURUSD,1,20210618,031700,1.1907200,1.1909100,1.1905000,1.1908300,1235
EURUSD,1,20210618,031800,1.1908300,1.1909500,1.1906000,1.1908000,910
EURUSD,1,20210618,031900,1.1908700,1.1910000,1.1906000,1.1909300,972
EURUSD,1,20210618,032000,1.1909300,1.1909900,1.1906000,1.1909700,1014
EURUSD,1,20210618,032100,1.1909700,1.1910800,1.1908000,1.1910300,677
EURUSD,1,20210618,032200,1.1909500,1.1910300,1.1907000,1.1910200,796
EURUSD,1,20210618,032300,1.1910100,1.1910800,1.1908000,1.1910500,943
EURUSD,1,20210618,032400,1.1909000,1.1912300,1.1908000,1.1912100,1590
EURUSD,1,20210618,032500,1.1912100,1.1912200,1.1908000,1.1909900,1302
